person,person_label,person_description,refurl,orderaus,award_name,honsid,date_awarded,sitelink
http://www.wikidata.org/entity/Q102277683,Anthony Rawlins,Australian army officer,https://honours.pmc.gov.au/honours/awards/2003505,http://www.wikidata.org/entity/Q9678710,NA,2003505,NA,https://en.wikipedia.org/wiki/Anthony_Rawlins
http://www.wikidata.org/entity/Q102348252,Judith Neilson,Australian philanthropist and gallery owner,https://honours.pmc.gov.au/honours/awards/1152821,http://www.wikidata.org/entity/Q9678710,NA,1152821,NA,https://en.wikipedia.org/wiki/Judith_Neilson
http://www.wikidata.org/entity/Q103964046,Carolyn Sue,clinical scientist,https://honours.pmc.gov.au/honours/awards/2004630,http://www.wikidata.org/entity/Q9678710,NA,2004630,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Carolyn_Sue
http://www.wikidata.org/entity/Q104182088,Ernie Friedlander,Australian-Jewish anti-racism activist and Holocaust survivor,https://honours.pmc.gov.au/honours/awards/1133987,http://www.wikidata.org/entity/Q9682417,NA,1133987,2007-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ernie_Friedlander
http://www.wikidata.org/entity/Q104604781,Margaret Frances Carnegie,"Australian writer, collector and patron of the arts (1910-2002)",https://honours.pmc.gov.au/honours/awards/870156,http://www.wikidata.org/entity/Q9682417,NA,870156,1985-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Margaret_Carnegie
http://www.wikidata.org/entity/Q104604781,Margaret Frances Carnegie,"Australian writer, collector and patron of the arts (1910-2002)",https://honours.pmc.gov.au/honours/awards/870031,http://www.wikidata.org/entity/Q9684829,NA,870031,1990-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Margaret_Carnegie
http://www.wikidata.org/entity/Q104642600,Marion McCall,Australian pilot,https://honours.pmc.gov.au/honours/awards/1144496,http://www.wikidata.org/entity/Q9682417,NA,1144496,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Marion_McCall
http://www.wikidata.org/entity/Q104650443,Regis Mary Dunne,"Australian Sister of Mercy, microbiologist, ethicist and geneticist (1926-2020)",https://honours.pmc.gov.au/honours/awards/1134658,http://www.wikidata.org/entity/Q9684829,NA,1134658,2007-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Sister_Regis_Mary_Dunne
http://www.wikidata.org/entity/Q104705924,Gregory Philip Mullins,Australian firefighter,https://honours.pmc.gov.au/honours/awards/2001264,http://www.wikidata.org/entity/Q9684829,NA,2001264,2018-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Greg_Mullins_(firefighter)
http://www.wikidata.org/entity/Q104746801,Margaret Valadian,Australian Aboriginal educator,https://honours.pmc.gov.au/honours/awards/872483,http://www.wikidata.org/entity/Q9684829,NA,872483,1986-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Margaret_Valadian
http://www.wikidata.org/entity/Q104887531,Lorraine Landon,Australian basketball administrator and former player and coach,https://honours.pmc.gov.au/honours/awards/1143708,http://www.wikidata.org/entity/Q9682417,NA,1143708,2011-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Lorraine_Landon
http://www.wikidata.org/entity/Q105100733,Sam Mostyn,Australian businesswoman and sustainability advocate,https://honours.pmc.gov.au/honours/awards/2007799,http://www.wikidata.org/entity/Q9684829,NA,2007799,2021-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Sam_Mostyn
http://www.wikidata.org/entity/Q105148850,Josephine Sukkar,Australian business executive,https://honours.pmc.gov.au/honours/awards/1769877,http://www.wikidata.org/entity/Q9678710,NA,1769877,2017-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Josephine_Sukkar
http://www.wikidata.org/entity/Q105771330,Rosemary Crumlin,"Australian Sister of Mercy, art historian, educator  and exhibition curator",https://honours.pmc.gov.au/honours/awards/870370,http://www.wikidata.org/entity/Q9682417,NA,870370,2001-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Rosemary_Crumlin
http://www.wikidata.org/entity/Q106317617,Diane Langmore,Australian historian,https://honours.pmc.gov.au/honours/awards/1137493,http://www.wikidata.org/entity/Q9678710,NA,1137493,2008-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Diane_Langmore
http://www.wikidata.org/entity/Q4768363,Anne T. Gallagher,Australian lawyer and activist,https://honours.pmc.gov.au/honours/awards/1145750,http://www.wikidata.org/entity/Q9684829,NA,1145750,2012-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Anne_Gallagher
http://www.wikidata.org/entity/Q4768826,Anne Summers,"Australian journalist, memoirist and nonfiction writer",https://honours.pmc.gov.au/honours/awards/883116,http://www.wikidata.org/entity/Q9684829,NA,883116,1989-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Anne_Summers
http://www.wikidata.org/entity/Q22683491,Cindy-Lu Bailey,Australian swimmer,https://honours.pmc.gov.au/honours/awards/886495,http://www.wikidata.org/entity/Q9682417,NA,886495,1985-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Cindy-Lu_Bailey
http://www.wikidata.org/entity/Q4470187,Nancy Weir,Australian pianist,https://honours.pmc.gov.au/honours/awards/870180,http://www.wikidata.org/entity/Q9684829,NA,870180,1995-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Nancy_Weir
http://www.wikidata.org/entity/Q4867266,Basil Travers,Australian sportsman and educator (1919-1998),https://honours.pmc.gov.au/honours/awards/881528,http://www.wikidata.org/entity/Q9678710,NA,881528,1983-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Basil_Travers
http://www.wikidata.org/entity/Q6397738,Kevin Weldon,Australian publisher,https://honours.pmc.gov.au/honours/awards/870730,http://www.wikidata.org/entity/Q9678710,NA,870730,1994-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Kevin_Weldon
http://www.wikidata.org/entity/Q14954451,Jennie Brand-Miller,Australian scientist (born 1952),https://honours.pmc.gov.au/honours/awards/1144253,http://www.wikidata.org/entity/Q9678710,NA,1144253,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Jennie_Brand-Miller
http://www.wikidata.org/entity/Q7822629,Tony Issa,Australian politician,https://honours.pmc.gov.au/honours/awards/871664,http://www.wikidata.org/entity/Q9682417,NA,871664,1995-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Tony_Issa
http://www.wikidata.org/entity/Q7839238,Trevor Johnson,Australian rules footballer,https://honours.pmc.gov.au/honours/awards/1131733,http://www.wikidata.org/entity/Q9682417,NA,1131733,NA,https://en.wikipedia.org/wiki/Trevor_Johnson_(footballer)
http://www.wikidata.org/entity/Q7839252,Trevor Kennedy,Australian businessman,https://honours.pmc.gov.au/honours/awards/883110,http://www.wikidata.org/entity/Q9678710,NA,883110,1983-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Trevor_Kennedy
http://www.wikidata.org/entity/Q86905277,Helen O'Connell,Australian urologist and surgeon,https://honours.pmc.gov.au/honours/awards/2008182,http://www.wikidata.org/entity/Q9684829,NA,2008182,2021-01-25T00:00:00Z,https://en.wikipedia.org/wiki/Helen_O%27Connell_(urologist)
http://www.wikidata.org/entity/Q87773545,Stewart Cockburn,Australian journalist and author,https://honours.pmc.gov.au/honours/awards/883112,http://www.wikidata.org/entity/Q9678710,NA,883112,1995-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Stewart_Cockburn
http://www.wikidata.org/entity/Q88356118,Mary Maria Andrews,Anglican missionary and Deaconess,https://honours.pmc.gov.au/honours/awards/885776,http://www.wikidata.org/entity/Q9678710,NA,885776,1980-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mary_Maria_Andrews
http://www.wikidata.org/entity/Q95738955,Rhoda Roberts,Australian actor and director,https://honours.pmc.gov.au/honours/awards/1153701,http://www.wikidata.org/entity/Q9684829,NA,1153701,2016-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Rhoda_Roberts
http://www.wikidata.org/entity/Q6387467,Ken Collicoat,Australian rules footballer and cricket umpire,https://honours.pmc.gov.au/honours/awards/886217,http://www.wikidata.org/entity/Q9682417,NA,886217,1995-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Ken_Collicoat
http://www.wikidata.org/entity/Q6388136,Ken McKinnon,Australian academic administrator,https://honours.pmc.gov.au/honours/awards/881197,http://www.wikidata.org/entity/Q9684829,NA,881197,1995-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Ken_McKinnon
http://www.wikidata.org/entity/Q106336033,Peter Dunn,Australian military historian,https://honours.pmc.gov.au/honours/awards/2005554,http://www.wikidata.org/entity/Q9682417,NA,2005554,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Dunn_(historian)
http://www.wikidata.org/entity/Q106938634,Sarah Sharkey,Australian naval officer,https://honours.pmc.gov.au/honours/awards/2007392,http://www.wikidata.org/entity/Q9678710,NA,2007392,2020-06-07T00:00:00Z,https://en.wikipedia.org/wiki/Sarah_Sharkey
http://www.wikidata.org/entity/Q107046129,Stuart Maunder,Australian opera director and theatre administrator,https://honours.pmc.gov.au/honours/awards/1145903,http://www.wikidata.org/entity/Q9678710,NA,1145903,2012-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Stuart_Maunder
http://www.wikidata.org/entity/Q107095657,Romano Pirola,Australian pancreatology researcher and gastroenterologist,https://honours.pmc.gov.au/honours/awards/875487,http://www.wikidata.org/entity/Q9682417,NA,875487,1997-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Romano_Pirola
http://www.wikidata.org/entity/Q108101976,Barbara Hardy,Australian environmentalist and scientist,https://honours.pmc.gov.au/honours/awards/878356,http://www.wikidata.org/entity/Q9684829,NA,878356,1987-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barbara_Hardy_(environmentalist)
http://www.wikidata.org/entity/Q109885814,Anne Godfrey-Smith,Australian biochemist and poet,https://honours.pmc.gov.au/honours/awards/1057872,http://www.wikidata.org/entity/Q9682417,NA,1057872,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Anne_Godfrey-Smith
http://www.wikidata.org/entity/Q110659838,Christine McLoughlin,Australian business leader,https://honours.pmc.gov.au/honours/awards/2008637,http://www.wikidata.org/entity/Q9678710,NA,2008637,2021-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Christine_McLoughlin
http://www.wikidata.org/entity/Q4895610,Bertie Brownlow,Australian cricketer (1920-2004),https://honours.pmc.gov.au/honours/awards/887008,http://www.wikidata.org/entity/Q9682417,NA,887008,1984-05-11T00:00:00Z,https://en.wikipedia.org/wiki/Bertie_Brownlow
http://www.wikidata.org/entity/Q6529387,Les Cowie,Australian rugby league footballer,https://honours.pmc.gov.au/honours/awards/886250,http://www.wikidata.org/entity/Q9682417,NA,886250,1994-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Les_Cowie
http://www.wikidata.org/entity/Q6530058,Les Twentyman,Australian activist,https://honours.pmc.gov.au/honours/awards/873597,http://www.wikidata.org/entity/Q9682417,NA,873597,1994-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Les_Twentyman
http://www.wikidata.org/entity/Q106521051,Martin Silink,Australian paediatric endocrinologist,https://honours.pmc.gov.au/honours/awards/1149979,http://www.wikidata.org/entity/Q9684829,NA,1149979,2014-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Silink
http://www.wikidata.org/entity/Q106521051,Martin Silink,Australian paediatric endocrinologist,https://honours.pmc.gov.au/honours/awards/1132324,http://www.wikidata.org/entity/Q9678710,NA,1132324,2002-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Silink
http://www.wikidata.org/entity/Q106782073,Valerie Browning,Australian nurse and overseas aid volunteer,https://honours.pmc.gov.au/honours/awards/882054,http://www.wikidata.org/entity/Q9678710,NA,882054,1999-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Valerie_Browning
http://www.wikidata.org/entity/Q107073214,Carolyn Briggs,Indigenous Australian elder and councillor,https://honours.pmc.gov.au/honours/awards/2004238,http://www.wikidata.org/entity/Q9678710,NA,2004238,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Carolyn_Briggs
http://www.wikidata.org/entity/Q107207696,Judy Hall,Australian pianist and musician,https://honours.pmc.gov.au/honours/awards/881542,http://www.wikidata.org/entity/Q9682417,NA,881542,1996-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Judy_Hall_(pianist)
http://www.wikidata.org/entity/Q107240600,Sue Packer,Australian paediatrician,https://honours.pmc.gov.au/honours/awards/883780,http://www.wikidata.org/entity/Q9678710,NA,883780,1999-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Sue_Packer
http://www.wikidata.org/entity/Q108267269,Dexter Dunphy,Australian academic,https://honours.pmc.gov.au/honours/awards/1134718,http://www.wikidata.org/entity/Q9678710,NA,1134718,2007-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Dexter_Dunphy
http://www.wikidata.org/entity/Q108307571,Getano Lui Jnr,Indigenous Australian community leader,https://honours.pmc.gov.au/honours/awards/873261,http://www.wikidata.org/entity/Q9678710,NA,873261,1994-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Getano_Lui_(Jnr)
http://www.wikidata.org/entity/Q108459046,Ben Haneman,Australian physician and book collector,https://honours.pmc.gov.au/honours/awards/883346,http://www.wikidata.org/entity/Q9678710,NA,883346,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ben_Haneman
http://www.wikidata.org/entity/Q109522535,Anthony Gifford,"Australia cricketer, British Army officer and educator",https://honours.pmc.gov.au/honours/awards/1138845,http://www.wikidata.org/entity/Q9682417,NA,1138845,2008-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Anthony_Gifford_(cricketer)
http://www.wikidata.org/entity/Q6446724,Kurt Fearnley,Australian paralympic athlete,https://honours.pmc.gov.au/honours/awards/2001274,http://www.wikidata.org/entity/Q9684829,NA,2001274,NA,https://en.wikipedia.org/wiki/Kurt_Fearnley
http://www.wikidata.org/entity/Q23762162,Storry Walton,"Australian academic, writer, producer and director",https://honours.pmc.gov.au/honours/awards/883063,http://www.wikidata.org/entity/Q9678710,NA,883063,1984-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Storry_Walton
http://www.wikidata.org/entity/Q23892335,Michael Cook,Australian diplomat and former Australian ambassador to the United States of America,https://honours.pmc.gov.au/honours/awards/884938,http://www.wikidata.org/entity/Q9684829,NA,884938,1990-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Michael_Cook_(diplomat)
http://www.wikidata.org/entity/Q23900809,Warren Horton,Australian librarian,https://honours.pmc.gov.au/honours/awards/885199,http://www.wikidata.org/entity/Q9678710,NA,885199,NA,https://en.wikipedia.org/wiki/Warren_Horton
http://www.wikidata.org/entity/Q24026250,Anthony S. Weiss,Australian biochemist,https://honours.pmc.gov.au/honours/awards/2000428,http://www.wikidata.org/entity/Q9678710,NA,2000428,2018-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Anthony_S._Weiss
http://www.wikidata.org/entity/Q24175062,Ian Medcalf,Australian politician (1918-2011),https://honours.pmc.gov.au/honours/awards/882273,http://www.wikidata.org/entity/Q9684829,NA,882273,NA,https://en.wikipedia.org/wiki/Ian_Medcalf
http://www.wikidata.org/entity/Q27506019,Anne Bower Ingram,Australian children's author and publisher,https://honours.pmc.gov.au/honours/awards/870363,http://www.wikidata.org/entity/Q9682417,NA,870363,1986-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Anne_Bower_Ingram
http://www.wikidata.org/entity/Q27915245,Keith Wilson,Australian politician (1936-),https://honours.pmc.gov.au/honours/awards/1140910,http://www.wikidata.org/entity/Q9678710,NA,1140910,NA,https://en.wikipedia.org/wiki/Keith_Wilson_(Western_Australian_politician)
http://www.wikidata.org/entity/Q110806089,Zihni Buzo,Albanian Australian civil engineer,https://honours.pmc.gov.au/honours/awards/873869,http://www.wikidata.org/entity/Q9682417,NA,873869,1991-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Zihni_Buzo
http://www.wikidata.org/entity/Q110980887,Joan Croll,"Australian pathologist, radiologist and conservationist",https://honours.pmc.gov.au/honours/awards/883602,http://www.wikidata.org/entity/Q9684829,NA,883602,1996-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Joan_Croll
http://www.wikidata.org/entity/Q111040806,Wendy Craik,Australian scientist and public policy adviser,https://honours.pmc.gov.au/honours/awards/1133743,http://www.wikidata.org/entity/Q9678710,NA,1133743,2007-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Wendy_Craik
http://www.wikidata.org/entity/Q111178119,Solvig Baas-Becking,artist,https://honours.pmc.gov.au/honours/awards/1042152,http://www.wikidata.org/entity/Q9678710,NA,1042152,2003-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Solvig_Baas_Becking
http://www.wikidata.org/entity/Q111234567,Geraldine Moses,Australian consulting pharmacist and professor of pharmacy,https://honours.pmc.gov.au/honours/awards/2003202,http://www.wikidata.org/entity/Q9678710,NA,2003202,2019-01-06T00:00:00Z,https://en.wikipedia.org/wiki/Geraldine_Moses
http://www.wikidata.org/entity/Q111342089,Barbara Courtney,Australian air force officer,https://honours.pmc.gov.au/honours/awards/2003510,http://www.wikidata.org/entity/Q9678710,NA,2003510,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barbara_Courtney
http://www.wikidata.org/entity/Q111488232,Mike Bossley,Fiji-born Australian environmentalist,https://honours.pmc.gov.au/honours/awards/1132859,http://www.wikidata.org/entity/Q9678710,NA,1132859,2006-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Mike_Bossley
http://www.wikidata.org/entity/Q111536445,Valerie Pratt,Australian company director and academic,https://honours.pmc.gov.au/honours/awards/872434,http://www.wikidata.org/entity/Q9678710,NA,872434,1990-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Valerie_Pratt
http://www.wikidata.org/entity/Q111536445,Valerie Pratt,Australian company director and academic,https://honours.pmc.gov.au/honours/awards/1143420,http://www.wikidata.org/entity/Q9684829,NA,1143420,2011-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Valerie_Pratt
http://www.wikidata.org/entity/Q112117812,Loti Smorgon,Australian philanthropist,https://honours.pmc.gov.au/honours/awards/870261,http://www.wikidata.org/entity/Q9684829,NA,870261,1990-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Loti_Smorgon
